1	7	_	CD	CD	_	0	null	_	_
53	users	_	NNS	NNS	_	39	conj	_	_
54	,	_	,	,	_	53	punct	_	_
55	or	_	CC	CC	_	53	cc	_	_
56	to	_	TO	TO	_	57	aux	_	_
57	comply	_	VB	VB	_	53	conj	_	_
58	with	_	IN	IN	_	57	prep	_	_
59	legal	_	JJ	JJ	_	60	amod	_	_
60	obligations	_	NNS	NNS	_	58	pobj	_	_
61	or	_	CC	CC	_	60	cc	_	_
62	governmental	_	JJ	JJ	_	63	amod	_	_
63	requests	_	NNS	NNS	_	60	conj	_	_
64	.	_	.	.	_	3	punct	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	investigate	_	VB	VB	_	0	null	_	_
4	any	_	DT	DT	_	5	det	_	_
5	violation	_	NN	NN	_	3	dobj	_	_
6	of	_	IN	IN	_	5	prep	_	_
7	these	_	DT	DT	_	8	det	_	_
8	Terms	_	NNS	NNS	_	6	pobj	_	_
9	,	_	,	,	_	5	punct	_	_
10	including	_	VBG	VBG	_	5	prep	_	_
11	unauthorized	_	JJ	JJ	_	12	amod	_	_
12	use	_	NN	NN	_	10	pobj	_	_
13	of	_	IN	IN	_	12	prep	_	_
14	the	_	DT	DT	_	15	det	_	_
15	Site	_	NN	NN	_	13	pobj	_	_
16	.	_	.	.	_	3	punct	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	take	_	VB	VB	_	0	null	_	_
4	legal	_	JJ	JJ	_	5	amod	_	_
5	action	_	NN	NN	_	3	dobj	_	_
6	that	_	IN	IN	_	8	rel	_	_
7	we	_	PRP	PRP	_	8	nsubj	_	_
8	feel	_	VBP	VBP	_	5	rcmod	_	_
9	is	_	VBZ	VBZ	_	10	cop	_	_
10	appropriate	_	JJ	JJ	_	8	ccomp	_	_
11	.	_	.	.	_	3	punct	_	_

1	You	_	PRP	PRP	_	2	nsubj	_	_
2	agree	_	VBP	VBP	_	0	null	_	_
3	that	_	IN	IN	_	8	complm	_	_
4	monetary	_	JJ	JJ	_	5	amod	_	_
5	damages	_	NNS	NNS	_	8	nsubj	_	_
6	may	_	MD	MD	_	8	aux	_	_
7	not	_	RB	RB	_	8	neg	_	_
8	provide	_	VB	VB	_	2	ccomp	_	_
9	us	_	PRP	PRP	_	8	iobj	_	_
10	a	_	DT	DT	_	12	det	_	_
11	sufficient	_	JJ	JJ	_	12	amod	_	_
12	remedy	_	NN	NN	_	8	dobj	_	_
13	and	_	CC	CC	_	8	cc	_	_
14	that	_	IN	IN	_	17	complm	_	_
15	we	_	PRP	PRP	_	17	nsubj	_	_
16	may	_	MD	MD	_	17	aux	_	_
17	pursue	_	VB	VB	_	8	conj	_	_
18	injunctive	_	JJ	JJ	_	21	amod	_	_
19	or	_	CC	CC	_	18	cc	_	_
20	other	_	JJ	JJ	_	18	conj	_	_
21	relief	_	NN	NN	_	17	dobj	_	_
22	for	_	IN	IN	_	17	prep	_	_
23	your	_	PRP$	PRP$	_	24	poss	_	_
24	violation	_	NN	NN	_	22	pobj	_	_
25	of	_	IN	IN	_	24	prep	_	_
26	these	_	DT	DT	_	27	det	_	_
27	Terms	_	NNS	NNS	_	25	pobj	_	_
28	.	_	.	.	_	2	punct	_	_

1	If	_	IN	IN	_	3	mark	_	_
2	we	_	PRP	PRP	_	3	nsubj	_	_
3	determine	_	VBP	VBP	_	26	advcl	_	_
4	that	_	IN	IN	_	7	complm	_	_
5	you	_	PRP	PRP	_	7	nsubj	_	_
6	have	_	VBP	VBP	_	7	aux	_	_
7	violated	_	VBN	VBN	_	3	ccomp	_	_
8	these	_	DT	DT	_	9	det	_	_
9	Terms	_	NNS	NNS	_	7	dobj	_	_
10	or	_	CC	CC	_	7	cc	_	_
11	the	_	DT	DT	_	12	det	_	_
12	law	_	NN	NN	_	7	conj	_	_
13	,	_	,	,	_	7	punct	_	_
14	or	_	CC	CC	_	7	cc	_	_
15	for	_	IN	IN	_	7	conj	_	_
16	any	_	DT	DT	_	18	det	_	_
17	other	_	JJ	JJ	_	18	amod	_	_
18	reason	_	NN	NN	_	15	pobj	_	_
19	or	_	CC	CC	_	15	cc	_	_
20	for	_	IN	IN	_	15	conj	_	_
21	no	_	DT	DT	_	22	det	_	_
22	reason	_	NN	NN	_	20	pobj	_	_
23	,	_	,	,	_	26	punct	_	_
24	we	_	PRP	PRP	_	26	nsubj	_	_
25	may	_	MD	MD	_	26	aux	_	_
26	cancel	_	VB	VB	_	30	dep	_	_
27	your	_	PRP$	PRP$	_	28	poss	_	_
28	account	_	NN	NN	_	26	dobj	_	_
29	,	_	,	,	_	30	punct	_	_
30	delete	_	VB	VB	_	0	null	_	_
31	all	_	DT	DT	_	34	det	_	_
32	your	_	PRP$	PRP$	_	34	poss	_	_
33	User	_	NN	NN	_	34	nn	_	_
34	Content	_	NN	NN	_	30	dobj	_	_
35	and	_	CC	CC	_	30	cc	_	_
36	prevent	_	VB	VB	_	30	conj	_	_
37	you	_	PRP	PRP	_	36	dobj	_	_
38	from	_	IN	IN	_	36	prep	_	_
39	accessing	_	VBG	VBG	_	38	pcomp	_	_
40	the	_	DT	DT	_	41	det	_	_
41	Site	_	NN	NN	_	39	dobj	_	_
42	at	_	IN	IN	_	39	prep	_	_
43	any	_	DT	DT	_	44	det	_	_
44	time	_	NN	NN	_	42	pobj	_	_
45	without	_	IN	IN	_	39	prep	_	_
46	notice	_	NN	NN	_	45	pobj	_	_
47	to	_	TO	TO	_	46	prep	_	_
48	you	_	PRP	PRP	_	47	pobj	_	_
49	.	_	.	.	_	30	punct	_	_

1	If	_	IN	IN	_	3	mark	_	_
2	that	_	DT	DT	_	3	nsubj	_	_
3	happens	_	VBZ	VBZ	_	9	advcl	_	_
4	,	_	,	,	_	9	punct	_	_
5	you	_	PRP	PRP	_	9	nsubj	_	_
6	may	_	MD	MD	_	9	aux	_	_
7	no	_	RB	RB	_	8	advmod	_	_
8	longer	_	RB	RB	_	9	advmod	_	_
9	use	_	VB	VB	_	0	null	_	_
10	the	_	DT	DT	_	11	det	_	_
11	Site	_	NN	NN	_	9	dobj	_	_
12	or	_	CC	CC	_	11	cc	_	_
13	any	_	DT	DT	_	14	det	_	_
14	Content	_	NN	NN	_	11	conj	_	_
15	.	_	.	.	_	9	punct	_	_

1	You	_	PRP	PRP	_	5	nsubjpass	_	_
2	will	_	MD	MD	_	5	aux	_	_
3	still	_	RB	RB	_	5	advmod	_	_
4	be	_	VB	VB	_	5	auxpass	_	_
5	bound	_	VBN	VBN	_	0	null	_	_
6	by	_	IN	IN	_	5	prep	_	_
7	your	_	PRP$	PRP$	_	8	poss	_	_
8	obligations	_	NNS	NNS	_	6	pobj	_	_
9	under	_	IN	IN	_	8	prep	_	_
10	these	_	DT	DT	_	11	det	_	_
11	Terms	_	NNS	NNS	_	9	pobj	_	_
12	.	_	.	.	_	5	punct	_	_

1	You	_	PRP	PRP	_	2	nsubj	_	_
2	agree	_	VBP	VBP	_	0	null	_	_
3	that	_	IN	IN	_	8	complm	_	_
4	we	_	PRP	PRP	_	8	nsubj	_	_
5	will	_	MD	MD	_	8	aux	_	_
6	not	_	RB	RB	_	8	neg	_	_
7	be	_	VB	VB	_	8	cop	_	_
8	liable	_	JJ	JJ	_	2	ccomp	_	_
9	to	_	TO	TO	_	8	prep	_	_
10	you	_	PRP	PRP	_	9	pobj	_	_
11	or	_	CC	CC	_	8	cc	_	_
12	any	_	DT	DT	_	14	det	_	_
13	third	_	JJ	JJ	_	14	amod	_	_
14	party	_	NN	NN	_	8	conj	_	_
15	for	_	IN	IN	_	14	prep	_	_
16	termination	_	NN	NN	_	15	pobj	_	_
17	of	_	IN	IN	_	16	prep	_	_
18	your	_	PRP$	PRP$	_	19	poss	_	_
19	access	_	NN	NN	_	17	pobj	_	_
20	to	_	TO	TO	_	19	prep	_	_
21	the	_	DT	DT	_	22	det	_	_
22	Site	_	NN	NN	_	20	pobj	_	_
23	or	_	CC	CC	_	14	cc	_	_
24	to	_	TO	TO	_	14	prep	_	_
25	your	_	PRP$	PRP$	_	26	poss	_	_
26	account	_	NN	NN	_	24	pobj	_	_
27	or	_	CC	CC	_	14	cc	_	_
28	any	_	DT	DT	_	30	det	_	_
29	related	_	JJ	JJ	_	30	amod	_	_
30	information	_	NN	NN	_	14	conj	_	_
31	,	_	,	,	_	2	punct	_	_
32	and	_	CC	CC	_	2	cc	_	_
33	we	_	PRP	PRP	_	37	nsubjpass	_	_
34	will	_	MD	MD	_	37	aux	_	_
35	not	_	RB	RB	_	37	neg	_	_
36	be	_	VB	VB	_	37	auxpass	_	_
37	required	_	VBN	VBN	_	2	conj	_	_
38	to	_	TO	TO	_	39	aux	_	_
39	make	_	VB	VB	_	37	purpcl	_	_
40	the	_	DT	DT	_	41	det	_	_
41	Site	_	NN	NN	_	39	dobj	_	_
42	or	_	CC	CC	_	41	cc	_	_
43	your	_	PRP$	PRP$	_	44	poss	_	_
44	account	_	NN	NN	_	41	conj	_	_
45	or	_	CC	CC	_	41	cc	_	_
46	any	_	DT	DT	_	48	det	_	_
47	related	_	JJ	JJ	_	48	amod	_	_
48	information	_	NN	NN	_	41	conj	_	_
49	available	_	JJ	JJ	_	48	amod	_	_
50	to	_	TO	TO	_	49	prep	_	_
51	you	_	PRP	PRP	_	50	pobj	_	_
52	.	_	.	.	_	2	punct	_	_

1	We	_	PRP	PRP	_	4	nsubj	_	_
2	may	_	MD	MD	_	4	aux	_	_
3	also	_	RB	RB	_	4	advmod	_	_
4	cancel	_	VB	VB	_	0	null	_	_
5	any	_	DT	DT	_	6	det	_	_
6	ticket	_	NN	NN	_	4	dobj	_	_
7	or	_	CC	CC	_	6	cc	_	_
8	merchandise	_	NN	NN	_	9	nn	_	_
9	order	_	NN	NN	_	6	conj	_	_
10	,	_	,	,	_	4	punct	_	_
11	and	_	CC	CC	_	4	cc	_	_
12	tickets	_	NNS	NNS	_	4	conj	_	_
13	or	_	CC	CC	_	12	cc	_	_
14	merchandise	_	NN	NN	_	12	conj	_	_
15	acquired	_	VBN	VBN	_	12	partmod	_	_
16	through	_	IN	IN	_	15	prep	_	_
17	your	_	PRP$	PRP$	_	18	poss	_	_
18	order	_	NN	NN	_	16	pobj	_	_
19	.	_	.	.	_	4	punct	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	refuse	_	VB	VB	_	0	null	_	_
4	to	_	TO	TO	_	5	aux	_	_
5	honor	_	VB	VB	_	3	xcomp	_	_
6	pending	_	VBG	VBG	_	5	prep	_	_
7	and	_	CC	CC	_	6	cc	_	_
8	future	_	JJ	JJ	_	9	amod	_	_
9	purchases	_	NNS	NNS	_	6	conj	_	_
10	made	_	VBN	VBN	_	9	partmod	_	_
11	from	_	IN	IN	_	10	prep	_	_
12	all	_	DT	DT	_	13	det	_	_
13	accounts	_	NNS	NNS	_	11	pobj	_	_
14	we	_	PRP	PRP	_	15	nsubj	_	_
15	believe	_	VBP	VBP	_	9	rcmod	_	_
16	may	_	MD	MD	_	18	aux	_	_
17	be	_	VB	VB	_	18	auxpass	_	_
18	associated	_	VBN	VBN	_	15	ccomp	_	_
19	with	_	IN	IN	_	18	prep	_	_
20	you	_	PRP	PRP	_	19	pobj	_	_
21	,	_	,	,	_	18	punct	_	_
22	or	_	CC	CC	_	18	cc	_	_
23	cancel	_	VB	VB	_	18	conj	_	_
24	a	_	DT	DT	_	25	det	_	_
25	ticket	_	NN	NN	_	23	dobj	_	_
26	or	_	CC	CC	_	25	cc	_	_
27	ticket	_	NN	NN	_	28	nn	_	_
28	order	_	NN	NN	_	25	conj	_	_
29	associated	_	VBN	VBN	_	25	partmod	_	_
30	with	_	IN	IN	_	29	prep	_	_
31	any	_	DT	DT	_	32	det	_	_
32	person	_	NN	NN	_	30	pobj	_	_
33	we	_	PRP	PRP	_	34	nsubj	_	_
34	believe	_	VBP	VBP	_	32	rcmod	_	_
35	to	_	TO	TO	_	37	aux	_	_
36	be	_	VB	VB	_	37	aux	_	_
37	acting	_	VBG	VBG	_	34	xcomp	_	_
38	with	_	IN	IN	_	37	prep	_	_
39	you	_	PRP	PRP	_	38	pobj	_	_
40	,	_	,	,	_	18	punct	_	_
41	or	_	CC	CC	_	18	cc	_	_
42	cancel	_	VB	VB	_	18	conj	_	_
43	your	_	PRP$	PRP$	_	45	poss	_	_
44	ticket	_	NN	NN	_	45	nn	_	_
45	postings	_	NNS	NNS	_	42	dobj	_	_
46	,	_	,	,	_	18	punct	_	_
47	or	_	CC	CC	_	18	cc	_	_
48	exercise	_	VB	VB	_	18	conj	_	_
49	any	_	DT	DT	_	51	det	_	_
50	other	_	JJ	JJ	_	51	amod	_	_
51	remedy	_	NN	NN	_	48	dobj	_	_
52	available	_	JJ	JJ	_	51	amod	_	_
53	to	_	TO	TO	_	52	prep	_	_
54	us	_	PRP	PRP	_	53	pobj	_	_
55	.	_	.	.	_	3	punct	_	_

1	Visitors	_	NNS	NNS	_	21	nsubj	_	_
2	who	_	WP	WP	_	5	nsubj	_	_
3	do	_	VBP	VBP	_	5	aux	_	_
4	not	_	RB	RB	_	5	neg	_	_
5	want	_	VB	VB	_	1	rcmod	_	_
6	to	_	TO	TO	_	7	aux	_	_
7	hear	_	VB	VB	_	5	xcomp	_	_
8	about	_	IN	IN	_	7	prep	_	_
9	PCHbingo	_	NN	NN	_	8	pobj	_	_
10	,	_	,	,	_	9	punct	_	_
11	PCHlotto	_	NN	NN	_	9	conj	_	_
12	,	_	,	,	_	9	punct	_	_
13	PCHslots	_	NN	NN	_	9	conj	_	_
14	,	_	,	,	_	9	punct	_	_
15	PCHBlackJack	_	NN	NN	_	9	conj	_	_
16	,	_	,	,	_	1	punct	_	_
17	and	_	CC	CC	_	1	cc	_	_
18	PCHCasino	_	NN	NN	_	19	nn	_	_
19	opportunities	_	NNS	NNS	_	1	conj	_	_
20	may	_	MD	MD	_	21	aux	_	_
21	follow	_	VB	VB	_	0	null	_	_
22	the	_	DT	DT	_	25	det	_	_
23	simple	_	JJ	JJ	_	25	amod	_	_
24	unsubscribe	_	JJ	JJ	_	25	amod	_	_
25	procedure	_	NN	NN	_	21	dobj	_	_
26	of	_	IN	IN	_	25	prep	_	_
27	removing	_	VBG	VBG	_	26	pcomp	_	_
28	the	_	DT	DT	_	30	det	_	_
29	check	_	NN	NN	_	30	nn	_	_
30	mark	_	NN	NN	_	27	dobj	_	_
31	located	_	JJ	JJ	_	25	amod	_	_
32	at	_	IN	IN	_	31	prep	_	_
33	the	_	DT	DT	_	36	det	_	_
34	permission	_	NN	NN	_	36	nn	_	_
35	notice	_	NN	NN	_	36	nn	_	_
36	box	_	NN	NN	_	32	pobj	_	_
37	appearing	_	VBG	VBG	_	36	partmod	_	_
38	on	_	IN	IN	_	37	prep	_	_
39	each	_	DT	DT	_	40	det	_	_
40	site	_	NN	NN	_	42	poss	_	_
41	's	_	POS	POS	_	40	possessive	_	_
42	registration	_	NN	NN	_	38	pobj	_	_
43	and/or	_	CC	CC	_	42	cc	_	_
44	entry	_	NN	NN	_	45	nn	_	_
45	page	_	NN	NN	_	42	conj	_	_
46	.	_	.	.	_	21	punct	_	_

1	If	_	IN	IN	_	3	mark	_	_
2	an	_	DT	DT	_	3	nsubj	_	_
3	opt	_	VBP	VBP	_	0	null	_	_
4	out	_	RP	RP	_	3	prt	_	_
5	is	_	VBZ	VBZ	_	7	auxpass	_	_
6	not	_	RB	RB	_	7	neg	_	_
7	submitted	_	VBN	VBN	_	11	dep	_	_
8	,	_	,	,	_	11	punct	_	_
9	we	_	PRP	PRP	_	11	nsubj	_	_
10	may	_	MD	MD	_	11	aux	_	_
11	notify	_	VB	VB	_	3	dep	_	_
12	users	_	NNS	NNS	_	11	dobj	_	_
13	by	_	IN	IN	_	11	prep	_	_
14	email	_	NN	NN	_	13	pobj	_	_
15	about	_	IN	IN	_	14	prep	_	_
16	special	_	JJ	JJ	_	17	amod	_	_
17	opportunities	_	NNS	NNS	_	15	pobj	_	_
18	,	_	,	,	_	17	punct	_	_
19	drawings	_	NNS	NNS	_	17	conj	_	_
20	,	_	,	,	_	17	punct	_	_
21	contests	_	NNS	NNS	_	17	conj	_	_
22	,	_	,	,	_	11	punct	_	_
23	and	_	CC	CC	_	11	cc	_	_
24	events	_	NNS	NNS	_	11	conj	_	_
25	.	_	.	.	_	3	punct	_	_

1	In	_	IN	IN	_	19	prep	_	_
2	the	_	DT	DT	_	3	det	_	_
3	event	_	NN	NN	_	1	pobj	_	_
4	of	_	IN	IN	_	3	prep	_	_
5	a	_	DT	DT	_	6	det	_	_
6	merger	_	NN	NN	_	4	pobj	_	_
7	,	_	,	,	_	6	punct	_	_
8	acquisition	_	NN	NN	_	6	conj	_	_
9	,	_	,	,	_	6	punct	_	_
10	or	_	CC	CC	_	6	cc	_	_
11	change	_	NN	NN	_	6	conj	_	_
12	of	_	IN	IN	_	11	prep	_	_
13	control	_	NN	NN	_	12	pobj	_	_
14	,	_	,	,	_	19	punct	_	_
15	customer	_	NN	NN	_	16	nn	_	_
16	data	_	NNS	NNS	_	19	nsubjpass	_	_
17	would	_	MD	MD	_	19	aux	_	_
18	be	_	VB	VB	_	19	auxpass	_	_
19	considered	_	VBN	VBN	_	0	null	_	_
20	a	_	DT	DT	_	22	det	_	_
21	business	_	NN	NN	_	22	nn	_	_
22	asset	_	NN	NN	_	19	xcomp	_	_
23	and	_	CC	CC	_	22	cc	_	_
24	may	_	MD	MD	_	26	aux	_	_
25	be	_	VB	VB	_	26	auxpass	_	_
26	transferred	_	VBN	VBN	_	22	conj	_	_
27	.	_	.	.	_	19	punct	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	will	_	MD	MD	_	3	aux	_	_
3	disclose	_	VB	VB	_	0	null	_	_
4	information	_	NN	NN	_	3	dobj	_	_
5	we	_	PRP	PRP	_	6	nsubj	_	_
6	maintain	_	VBP	VBP	_	4	rcmod	_	_
7	when	_	WRB	WRB	_	8	advmod	_	_
8	required	_	VBN	VBN	_	6	advcl	_	_
9	to	_	TO	TO	_	10	aux	_	_
10	do	_	VB	VB	_	8	purpcl	_	_
11	so	_	RB	RB	_	10	advmod	_	_
12	by	_	IN	IN	_	10	prep	_	_
13	law	_	NN	NN	_	12	pobj	_	_
14	,	_	,	,	_	4	punct	_	_
15	for	_	IN	IN	_	4	prep	_	_
16	example	_	NN	NN	_	15	pobj	_	_
17	,	_	,	,	_	3	punct	_	_
18	in	_	IN	IN	_	3	prep	_	_
19	response	_	NN	NN	_	18	pobj	_	_
20	to	_	TO	TO	_	19	prep	_	_
21	a	_	DT	DT	_	23	det	_	_
22	court	_	NN	NN	_	23	nn	_	_
23	order	_	NN	NN	_	20	pobj	_	_
24	or	_	CC	CC	_	23	cc	_	_
25	a	_	DT	DT	_	26	det	_	_
26	subpoena	_	NN	NN	_	23	conj	_	_
27	.	_	.	.	_	3	punct	_	_

1	We	_	PRP	PRP	_	4	nsubj	_	_
2	may	_	MD	MD	_	4	aux	_	_
3	also	_	RB	RB	_	4	advmod	_	_
4	disclose	_	VB	VB	_	0	null	_	_
5	personal	_	JJ	JJ	_	6	amod	_	_
6	information	_	NN	NN	_	4	dobj	_	_
7	as	_	IN	IN	_	8	mark	_	_
8	required	_	VBN	VBN	_	4	advcl	_	_
9	by	_	IN	IN	_	8	prep	_	_
10	law	_	NN	NN	_	9	pobj	_	_
11	or	_	CC	CC	_	8	cc	_	_
12	to	_	TO	TO	_	13	aux	_	_
13	protect	_	VB	VB	_	8	conj	_	_
14	the	_	DT	DT	_	15	det	_	_
15	safety	_	NN	NN	_	13	dobj	_	_
16	and	_	CC	CC	_	13	cc	_	_
17	security	_	NN	NN	_	13	conj	_	_
18	of	_	IN	IN	_	17	prep	_	_
19	our	_	PRP$	PRP$	_	20	poss	_	_
20	users	_	NNS	NNS	_	18	pobj	_	_
21	.	_	.	.	_	4	punct	_	_

1	No	_	DT	DT	_	2	det	_	_
2	information	_	NN	NN	_	16	nsubjpass	_	_
3	we	_	PRP	PRP	_	4	nsubj	_	_
4	collect	_	VBP	VBP	_	2	rcmod	_	_
5	from	_	IN	IN	_	4	prep	_	_
6	children	_	NNS	NNS	_	5	pobj	_	_
7	known	_	VBN	VBN	_	6	partmod	_	_
8	to	_	TO	TO	_	9	aux	_	_
9	be	_	VB	VB	_	7	xcomp	_	_
10	under	_	IN	IN	_	9	prep	_	_
11	the	_	DT	DT	_	12	det	_	_
12	age	_	NN	NN	_	10	pobj	_	_
13	of	_	IN	IN	_	12	prep	_	_
14	13	_	CD	CD	_	13	pobj	_	_
15	is	_	VBZ	VBZ	_	16	auxpass	_	_
16	used	_	VBN	VBN	_	0	null	_	_
17	for	_	IN	IN	_	16	prep	_	_
18	any	_	DT	DT	_	19	det	_	_
19	marketing	_	NN	NN	_	17	pobj	_	_
20	or	_	CC	CC	_	19	cc	_	_
21	promotional	_	JJ	JJ	_	22	amod	_	_
22	purposes	_	NNS	NNS	_	19	conj	_	_
23	whatsoever	_	RB	RB	_	22	advmod	_	_
24	,	_	,	,	_	16	punct	_	_
25	by	_	IN	IN	_	16	prep	_	_
26	United	_	NNP	NNP	_	25	pobj	_	_
27	,	_	,	,	_	16	punct	_	_
28	our	_	PRP$	PRP$	_	29	poss	_	_
29	affiliates	_	NNS	NNS	_	27	dobj	_	_
30	,	_	,	,	_	29	punct	_	_
31	or	_	CC	CC	_	29	cc	_	_
32	our	_	PRP$	PRP$	_	34	poss	_	_
33	third-party	_	JJ	JJ	_	34	amod	_	_
34	sponsors	_	NNS	NNS	_	29	conj	_	_
35	.	_	.	.	_	16	punct	_	_

1	We	_	PRP	PRP	_	2	nsubj	_	_
2	use	_	VBP	VBP	_	0	null	_	_
3	the	_	DT	DT	_	4	det	_	_
4	information	_	NN	NN	_	2	dobj	_	_
5	collected	_	VBN	VBN	_	4	partmod	_	_
6	about	_	IN	IN	_	5	prep	_	_
7	children	_	NNS	NNS	_	6	pobj	_	_
8	known	_	VBN	VBN	_	7	partmod	_	_
9	to	_	TO	TO	_	10	aux	_	_
10	be	_	VB	VB	_	8	xcomp	_	_
11	under	_	IN	IN	_	10	prep	_	_
12	13	_	CD	CD	_	11	pobj	_	_
13	to	_	TO	TO	_	14	aux	_	_
14	provide	_	VB	VB	_	10	xcomp	_	_
15	services	_	NNS	NNS	_	14	dobj	_	_
16	only	_	RB	RB	_	14	advmod	_	_
17	.	_	.	.	_	2	punct	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	will	_	MD	MD	_	3	aux	_	_
3	give	_	VB	VB	_	0	null	_	_
4	out	_	RP	RP	_	3	prt	_	_
5	personal	_	JJ	JJ	_	6	amod	_	_
6	information	_	NN	NN	_	3	dobj	_	_
7	about	_	IN	IN	_	6	prep	_	_
8	children	_	NNS	NNS	_	7	pobj	_	_
9	if	_	IN	IN	_	10	mark	_	_
10	required	_	VBN	VBN	_	3	advcl	_	_
11	by	_	IN	IN	_	10	prep	_	_
12	law	_	NN	NN	_	11	pobj	_	_
13	,	_	,	,	_	3	punct	_	_
14	for	_	IN	IN	_	3	prep	_	_
15	example	_	NN	NN	_	14	pobj	_	_
16	,	_	,	,	_	3	punct	_	_
17	to	_	TO	TO	_	18	aux	_	_
18	comply	_	VB	VB	_	3	xcomp	_	_
19	with	_	IN	IN	_	18	prep	_	_
20	a	_	DT	DT	_	22	det	_	_
21	court	_	NN	NN	_	22	nn	_	_
22	order	_	NN	NN	_	19	pobj	_	_
23	or	_	CC	CC	_	22	cc	_	_
24	subpoena	_	NN	NN	_	22	conj	_	_
25	,	_	,	,	_	18	punct	_	_
26	or	_	CC	CC	_	18	cc	_	_
27	to	_	TO	TO	_	28	aux	_	_
28	protect	_	VB	VB	_	18	conj	_	_
29	the	_	DT	DT	_	30	det	_	_
30	safety	_	NN	NN	_	28	dobj	_	_
31	and	_	CC	CC	_	28	cc	_	_
32	security	_	NN	NN	_	28	conj	_	_
33	of	_	IN	IN	_	32	prep	_	_
34	visitors	_	NNS	NNS	_	33	pobj	_	_
35	and	_	CC	CC	_	34	cc	_	_
36	our	_	PRP$	PRP$	_	37	poss	_	_
37	sites	_	NNS	NNS	_	34	conj	_	_
38	.	_	.	.	_	3	punct	_	_

1	Law	_	NNP	NNP	_	4	nn	_	_
2	enforcement/legal	_	JJ	JJ	_	4	amod	_	_
3	processes/other	_	NN	NN	_	4	nn	_	_
4	uses	_	NNS	NNS	_	0	null	_	_

1	United	_	NNP	NNP	_	4	nsubj	_	_
2	also	_	RB	RB	_	4	advmod	_	_
3	may	_	MD	MD	_	4	aux	_	_
4	disclose	_	VB	VB	_	17	ccomp	_	_
5	personal	_	JJ	JJ	_	6	amod	_	_
6	information	_	NN	NN	_	4	dobj	_	_
7	:	_	:	:	_	6	punct	_	_
8	if	_	IN	IN	_	9	mark	_	_
9	required	_	VBN	VBN	_	4	advcl	_	_
10	to	_	TO	TO	_	11	aux	_	_
11	do	_	VB	VB	_	9	purpcl	_	_
12	so	_	RB	RB	_	11	advmod	_	_
13	by	_	IN	IN	_	11	prep	_	_
14	law	_	NN	NN	_	13	pobj	_	_
15	,	_	,	,	_	17	punct	_	_
16	court	_	NN	NN	_	17	nn	_	_
17	order	_	NN	NN	_	0	null	_	_
18	,	_	,	,	_	17	punct	_	_
19	subpoena	_	NN	NN	_	17	conj	_	_
20	or	_	CC	CC	_	17	cc	_	_
21	other	_	JJ	JJ	_	23	amod	_	_
22	legal	_	JJ	JJ	_	23	amod	_	_
23	process	_	NN	NN	_	17	conj	_	_
24	.	_	.	.	_	17	punct	_	_

1	as	_	IN	IN	_	2	mark	_	_
2	requested	_	VBN	VBN	_	0	null	_	_
3	by	_	IN	IN	_	2	prep	_	_
4	a	_	DT	DT	_	9	det	_	_
5	governmental	_	JJ	JJ	_	9	amod	_	_
6	or	_	CC	CC	_	5	cc	_	_
7	law	_	NN	NN	_	5	conj	_	_
8	enforcement	_	NN	NN	_	9	nn	_	_
9	authority	_	NN	NN	_	3	pobj	_	_
10	.	_	.	.	_	2	punct	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	protect	_	VB	VB	_	0	null	_	_
3	the	_	DT	DT	_	4	det	_	_
4	rights	_	NNS	NNS	_	2	dobj	_	_
5	or	_	CC	CC	_	4	cc	_	_
6	property	_	NN	NN	_	4	conj	_	_
7	of	_	IN	IN	_	4	prep	_	_
8	United	_	NNP	NNP	_	7	pobj	_	_
9	,	_	,	,	_	2	punct	_	_
10	its	_	PRP$	PRP$	_	11	poss	_	_
11	customers	_	NNS	NNS	_	9	dobj	_	_
12	,	_	,	,	_	11	punct	_	_
13	its	_	PRP$	PRP$	_	14	poss	_	_
14	websites	_	NNS	NNS	_	11	conj	_	_
15	,	_	,	,	_	11	punct	_	_
16	or	_	CC	CC	_	11	cc	_	_
17	users	_	NNS	NNS	_	11	conj	_	_
18	.	_	.	.	_	2	punct	_	_

1	or	_	CC	CC	_	0	null	_	_
2	when	_	WRB	WRB	_	4	advmod	_	_
3	we	_	PRP	PRP	_	4	nsubj	_	_
4	believe	_	VBP	VBP	_	1	advcl	_	_
5	in	_	IN	IN	_	4	prep	_	_
6	good	_	JJ	JJ	_	7	amod	_	_
7	faith	_	NN	NN	_	5	pobj	_	_
8	that	_	IN	IN	_	10	complm	_	_
9	it	_	PRP	PRP	_	10	nsubj	_	_
10	is	_	VBZ	VBZ	_	7	ccomp	_	_
11	in	_	IN	IN	_	10	prep	_	_
12	the	_	DT	DT	_	13	det	_	_
13	interests	_	NNS	NNS	_	11	pobj	_	_
14	of	_	IN	IN	_	13	prep	_	_
